1  66
2  2  -61.3108  -20.0646  -436.652  441.392  0.33  0  0  0  0  102  0
3  2  32.995  28.2389  369.014  371.561  0.33  0  0  0  0  111  0
4  21  1.62232  3.34802  -153.245  153.29  0  0  0  0  1.59507  104  109
5  21  7.36266  -3.92382  -53.5627  54.2085  0  0  0  0  1.98304  109  101
6  21  6.12481  1.24984  33.0931  33.6783  0  0  0  0  1.17902  103  111
7  21  6.08212  -2.3381  6.09204  8.92031  0  0  0  0  0.439985  113  103
8  21  -0.369001  2.27901  -512.377  512.382  0  0  0  0  72.4231  117  104
9  21  -0.0780782  0.0105753  -1.93456  1.93616  0  0  0  0  0.339931  101  122
10  21  -5.01365  1.5041  9.38909  10.7496  0  0  0  0  52.5337  108  105
11  21  2.80867  -1.61644  -2.65032  4.18637  0  0  0  0  52.6545  110  126
12  4  -3.77784  2.88258  19.9528  20.5656  1.5  0  0  0  51.6219  105  0
13  21  6.48115  -3.28961  7.41991  10.3866  0  0  0  0  52.5618  118  114
14  -4  2.75539  -0.963158  145.625  145.662  1.5  0  0  0  0  0  112
15  21  -1.13338  -0.546434  8.10149  8.19862  0  0  0  0  52.68  106  118
16  21  3.07062  -1.03265  0.0800383  3.2406  0  0  0  0  0.178381  114  110
17  2  -4.34269  -0.190339  -62.4641  62.616  0.33  0  0  0  0  112  0
18  21  -0.072356  1.70944  0.192009  1.72171  0  0  0  0  0.436757  132  123
19  21  0.20883  0.739144  -4.40581  4.47226  0  0  0  0  2.75171  133  130
20  21  1.83745  1.99866  -3.45141  4.39126  0  0  0  0  0.256111  119  132
21  1  -0.950358  2.69022  -360.673  360.685  0.33  0  0  0  0  116  0
22  21  0.448267  -1.20686  -9.44529  9.53263  0  0  0  0  0  127  128
23  21  0.751953  1.3336  1.65534  2.25479  0  0  0  0  201735  123  108
24  21  -0.522858  -3.81409  -0.983075  3.9733  0  0  0  0  201735  126  127
25  3  -0.713702  -0.640352  -1.40569  1.77352  0.5  0  0  0  3.1631  125  0
26  21  -1.76923  0.59481  626.538  626.541  0  0  0  0  0  124  134
27  21  0.828925  -2.22407  -89.0591  89.0908  0  0  0  0  0  128  124
28  21  -0.049178  1.92313  -10.9524  11.1201  0  0  0  0  1.02655  130  119
29  21  -0.430294  0.145048  16.5694  16.5757  0  0  0  0  0  134  106
30  2101  0.525601  -0.0696724  1237.21  1237.21  0.57933  0  0  0  0  0  125
31  2  -0.367137  0.830052  -67.0932  67.1002  0.33  0  0  0  0  137  0
32  -2  -0.662292  0.096514  -352.129  352.13  0.33  0  0  0  0  0  117
33  -3  0.0973911  -0.0659687  -370.967  370.967  0.5  0  0  0  0  0  116
34  -3  0.1  0.2  -0.1  0.556776  0.5  0  0  0  100  0  102
35  -3  0.1  0.2  -0.1  0.556776  0.5  0  0  0  100  0  133
36  -3  0.1  0.2  -0.1  0.556776  0.5  0  0  0  100  0  137
3  31
1  21  6.06307  42.5983  -85.6182  95.822  0  0  0  0  0  117  104
2  21  -16.0163  -39.3797  -152.074  157.904  0  0  0  0  0  118  103
3  21  7.17906  3.74455  -9.92627  12.8098  0  0  0  0  42.9981  105  102
4  21  -0.0459974  2.33603  11.112  11.355  0  0  0  0  0.0570867  102  107
5  21  11.5022  -4.76615  8.07432  14.8395  0  0  0  0  0  107  106
6  21  -3.19949  -2.26152  -18.9867  19.3867  0  0  0  0  43.3666  103  108
7  21  -2.08674  -3.57372  -35.0159  35.2596  0  0  0  0  43.8212  108  109
8  21  -1.83408  -0.00479623  -0.838243  2.01656  0  0  0  0  0.215029  101  117
9  21  1.32096  -2.16229  -4.12263  4.83906  0  0  0  0  0.454734  104  118
10  21  -1.90584  2.0965  -342.787  342.798  0  0  0  0  0  120  105
11  21  -0.584305  0.357805  14.4536  14.4699  0  0  0  0  6.21175  130  101
12  21  0.45072  -2.10995  3.46862  4.0849  0  0  0  0  47.1673  127  125
13  21  4.96122  -0.319916  -19.1216  19.7574  0  0  0  0  47.0118  112  113
14  21  -1.24358  2.8396  9.76633  10.2465  0  0  0  0  12693.3  119  131
15  21  -2.60202  -0.0727712  0.658009  2.68492  0  0  0  0  47.3109  113  127
16  21  -2.01925  -1.295  -82.9811  83.0157  0  0  0  0  0  111  128
17  21  0.303962  -1.06747  338.438  338.439  0  0  0  0  0  110  130
18  2  3.09236  -1.6323  900.103  900.11  0.33  0  0  0  0  109  0
19  21  -2.47574  0.431032  198.414  198.43  0  0  0  0  9.00862  115  119
20  21  -1.76047  0.647673  -8.12569  8.3394  0  0  0  0  1840.79  131  129
21  21  2.03588  0.320246  -180.056  180.067  0  0  0  0  0  106  123
22  22  -0.380567  0.611262  2.43376  2.53804  0  0  0  0  1.93278  0  0
23  21  1.30361  2.14389  -11.3109  11.5858  0  0  0  0  0.37943  121  112
24  21  -1.80242  -1.76362  -12.0926  12.3527  0  0  0  0  0  124  111
25  21  2.98187  1.52466  21.7074  21.9643  0  0  0  0  13.7199  125  110
26  21  -0.0746011  0.0264497  49.6106  49.6106  0  0  0  0  0  126  115
27  21  -1.47218  0.790192  -14.4413  14.5376  0  0  0  0  3.42332  129  124
28  21  -0.791494  0.764053  -32.3443  32.363  0  0  0  0  65.4215  123  121
29  2101  -0.718434  0.149477  934.986  934.987  0.57933  0  0  0  0  0  126
30  2101  0.167835  -0.239185  -813.772  813.772  0.57933  0  0  0  0  0  120
31  2  -0.349216  -0.733363  -669.612  669.613  0.33  0  0  0  0  128  0
4  27
1  21  -28.0226  -0.339973  56.661  63.2128  0  0  0  0  0.541392  101  109
2  3  18.7075  3.56108  333.178  333.722  0.5  0  0  0  1.62115  103  0
3  5  5.74522  14.7234  341.903  342.302  4.8  0  0  0  3.25211  102  0
4  21  7.388  -23.931  1.96385  25.1223  0  0  0  0  27.0643  106  119
5  21  5.94339  7.24575  -254.413  254.586  0  0  0  0  0  115  107
6  -3  25.9515  -10.9233  439.626  440.527  0.5  0  0  0  0  0  102
7  21  -25.0819  -0.637408  68.0171  72.4971  0  0  0  0  0  109  116
8  -5  4.56833  4.88139  348.717  348.815  4.8  0  0  0  0.589595  0  123
9  21  -1.28651  2.76126  -1.53902  3.41295  0  0  0  0  0.11776  104  118
10  21  0.581856  -2.56247  -15.5418  15.7624  0  0  0  0  0.725413  110  115
11  21  -13.4196  6.63239  41.1365  43.7754  0  0  0  0  0.530295  116  113
12  21  0.0305615  -0.387429  6.71267  6.72391  0  0  0  0  27.1182  119  111
13  2  -1.90025  0.0350736  -245.4  245.408  0.33  0  0  0  55.6242  107  0
14  21  0.117035  -2.06852  -9.65319  9.87302  0  0  0  0  3.80777  118  110
15  2  2.60837  0.580958  24.8923  25.0375  0.33  0  0  0  2.94776  112  0
16  4  2.62454  -3.39654  59.2705  59.4447  1.5  0  0  0  0  111  0
17  21  -2.76046  -0.294912  -0.624269  2.8455  0  0  0  0  448.126  113  104
18  21  -1.724  3.79996  -34.4589  34.7106  0  0  0  0  3.31916  114  121
19  -2  -1.70517  -0.0891271  18.5383  18.6197  0.33  0  0  0  3.8919  0  125
20  -4  0.454753  -0.929234  79.4017  79.4226  1.5  0  0  0  136.854  0  103
21  21  -0.446772  1.36754  -11.7787  11.8662  0  0  0  0  451.222  121  106
22  21  2.48452  -0.855061  -251.895  251.909  0  0  0  0  0  117  114
23  21  0.559319  0.531018  119.93  119.933  0  0  0  0  0  123  105
24  21  -0.72262  -0.295596  13.337  13.3598  0  0  0  0  7.87165  125  101
25  2  0.0538057  0.41121  -3.59551  3.63436  0.33  0  0  0  0  105  0
26  2101  0.270825  0.429297  534.546  534.546  0.57933  0  0  0  0  0  112
27  2101  -1.01957  -0.249762  -1658.93  1658.93  0.57933  0  0  0  0  0  117
5  29
1  21  6.43063  -19.0036  546.112  546.48  0  0  0  0  0  101  104
2  21  -26.0427  36.7981  8.50862  45.8772  0  0  0  0  0  103  102
3  3  16.8922  -19.2221  133.433  135.866  0.5  0  0  0  0.148384  104  0
4  21  0.865359  2.89841  82.4536  82.5091  0  0  0  0  3.91798  105  111
5  21  5.95209  -3.42322  209.136  209.249  0  0  0  0  1.50049  111  112
6  21  0.769715  -1.67505  16.1008  16.206  0  0  0  0  4.78703  112  101
7  -3  -1.30613  0.476497  1.36275  2.01  0.5  0  0  0  0.447904  0  103
8  21  -0.672963  1.34265  0.772296  1.68879  0  0  0  0  0.246499  102  121
9  21  0.512179  0.716464  -2.66711  2.80876  0  0  0  0  1.58384  121  114
10  21  -3.2489  -1.62784  158.07  158.111  0  0  0  0  0  106  108
11  3  3.49298  0.643232  7.13318  7.98417  0.5  0  0  0  0.234744  107  0
12  21  1.90708  0.369451  51.4055  51.4422  0  0  0  0  4.67458  116  109
13  -3  1.9301  -1.80192  32.9804  33.0897  0.5  0  0  0  729.992  0  113
14  21  -2.58022  1.84454  60.5846  60.6676  0  0  0  0  2.55546  108  116
15  21  -1.60552  0.851685  3.45756  3.90612  0  0  0  0  728.044  120  106
16  21  0.341174  -1.14436  -23.1297  23.1605  0  0  0  0  0  123  120
17  2  -4.38472  2.04957  170.119  170.189  0.33  0  0  0  0  114  0
18  21  1.98794  0.686443  -2.4681  3.24263  0  0  0  0  0.2132  113  124
19  21  0.463982  -0.0243113  -7.40433  7.41889  0  0  0  0  3905.56  124  117
20  2  -0.700921  0.200198  -103.954  103.957  0.33  0  0  0  0  115  0
21  2  2.4442  -2.32609  6.01215  6.90215  0.33  0  0  0  0.604948  110  0
22  21  -2.07044  1.51175  -460.382  460.389  0  0  0  0  0  117  110
23  1  0.162827  -0.289441  317.84  317.84  0.33  0  0  0  0  125  0
24  -2  0.0139767  -0.819884  681.763  681.763  0.33  0  0  0  0  0  125
25  2101  -0.284831  0.604578  -876.574  876.574  0.57933  0  0  0  0  0  123
26  2  -1.2691  0.364239  -1010.67  1010.67  0.33  0  0  0  0  109  0
27  -3  0.1  0.2  -0.1  0.556776  0.5  0  0  0  100  0  105
28  -3  0.1  0.2  -0.1  0.556776  0.5  0  0  0  100  0  107
29  -3  0.1  0.2  -0.1  0.556776  0.5  0  0  0  100  0  115
6  56
1  21  -7.14393  11.9607  -171.005  171.571  0  0  0  0  0  103  112
2  21  -13.5114  -43.8067  -36.9733  58.8949  0  0  0  0  0  104  102
3  21  3.03937  6.62526  -5.37856  9.05874  0  0  0  0  827.594  122  111
4  21  -1.14552  10.535  -79.781  80.4817  0  0  0  0  4.57028  106  103
5  1  -1.17432  7.54537  -404.086  404.158  0.33  0  0  0  0  101  0
6  21  7.59905  -0.200466  -0.392095  7.6118  0  0  0  0  827.653  102  110
7  21  -0.192462  1.41881  -1.32426  1.95031  0  0  0  0  827.933  140  105
8  21  -0.75676  4.36337  -48.0996  48.3031  0  0  0  0  0.841757  112  113
9  21  3.68714  -3.38628  -12.8005  13.7446  0  0  0  0  1.03076  113  104
10  21  5.80665  4.16107  -0.619404  7.17045  0  0  0  0  827.77  110  122
11  21  0.968238  0.967125  -2.29767  2.67434  0  0  0  0  827.644  111  123
12  21  3.01053  -3.37196  -4.83309  6.61756  0  0  0  0  827.757  123  140
13  -1  0.334842  0.823856  227.908  227.91  0.33  0  0  0  0  0  101
14  21  -7.0084  0.782672  -0.212977  7.05518  0  0  0  0  0.0259887  109  152
15  -1  8.85646  2.19989  2.04159  9.357  0.33  0  0  0  0  0  141
16  21  1.10269  -2.8207  -0.393495  3.05403  0  0  0  0  0.156737  107  121
17  21  -0.562554  -0.764764  0.0088177  0.949426  0  0  0  0  0.360028  150  117
18  21  1.83641  3.9188  -195.297  195.345  0  0  0  0  0  116  144
19  21  -2.81776  -2.44913  -2.74928  4.63644  0  0  0  0  0.132397  117  163
20  -1  2.07654  -1.75061  45.9941  46.0754  0.33  0  0  0  0  0  137
21  1  0.284919  -0.0960317  18.8155  18.8208  0.33  0  0  0  104.947  164  0
22  -2  -1.7222  1.66417  -2.66405  3.59743  0.33  0  0  0  316.105  0  120
23  21  -0.288408  -2.83101  -9.59144  10.0047  0  0  0  0  315.996  121  156
24  21  1.7015  1.36489  1.13449  2.45868  0  0  0  0  316.202  141  132
25  21  -0.462893  0.831812  -3.64868  3.77082  0  0  0  0  318.669  156  128
26  2  -0.334365  -0.20773  -44.6684  44.6714  0.33  0  0  0  0  120  0
27  21  -2.92786  0.223714  112.097  112.135  0  0  0  0  2.63736  127  126
28  21  2.5597  -0.320748  107.531  107.562  0  0  0  0  0  126  164
29  21  -0.264434  -0.0589829  6.33757  6.34336  0  0  0  0  35.5139  162  127
30  21  0.0705809  1.98789  -21.2585  21.3514  0  0  0  0  1.62122  128  116
31  21  -0.333975  -3.07403  -156.43  156.461  0  0  0  0  0  131  142
32  21  -2.18154  3.84438  23.6885  24.0974  0  0  0  0  0  132  147
33  21  1.04674  -0.841953  -17.0016  17.0546  0  0  0  0  0.574195  134  161
34  21  -0.77211  0.33823  0.334675  0.906951  0  0  0  0  0.501483  152  139
35  21  -0.409388  -0.0922667  -0.0997538  0.431349  0  0  0  0  0.994396  163  109
36  21  -1.77159  0.924864  0.712615  2.12173  0  0  0  0  0.171962  139  138
37  21  0.0138127  -3.25454  43.9494  44.0698  0  0  0  0  0  137  150
38  21  0.554748  0.413895  7.72361  7.75456  0  0  0  0  2.69622  136  162
39  21  -0.920119  0.754435  1.39412  1.83286  0  0  0  0  0  138  107
40  1  0.164553  -0.406254  3.98621  4.0238  0.33  0  0  0  13.0331  108  0
41  21  1.19452  -2.13671  -123.144  123.168  0  0  0  0  0  142  134
42  21  0.0826399  2.40358  -142.425  142.446  0  0  0  0  4.58179  144  160
43  1  -1.97495  0.242247  9.55936  9.76982  0.33  0  0  0  0.579986  118  0
44  21  1.30546  1.10975  6.82537  7.03715  0  0  0  0  0  147  108
45  21  1.09822  0.127631  -84.954  84.9612  0  0  0  0  0  157  131
46  2  0.720436  0.218012  164.39  164.392  0.33  0  0  0  0  154  0
47  -3  -1.06621  -0.869741  138.235  138.243  0.5  0  0  0  25.131  0  154
48  21  0.116025  -0.368897  -2.80527  2.8318  0  0  0  0  6.45599  161  118
49  21  0.0702504  0.638397  -44.6702  44.6749  0  0  0  0  0  160  157
50  2101  0.212967  0.574698  1334.94  1334.94  0.57933  0  0  0  0  0  136
51  2  0.433261  -0.448902  2.32419  2.42899  0.33  0  0  0  0  105  0
52  -1  -0.414636  -0.146018  214.337  214.337  0.33  0  0  0  0  0  119
53  2203  0.00925691  -0.0513246  -525.45  525.45  0.77133  0  0  0  0  0  168
54  1  -0.165644  0.46981  -127.495  127.496  0.33  0  0  0  0  119  0
55  -2  -0.54896  0.766514  -143.692  143.696  0.33  0  0  0  0  0  106
56  3  0.914881  -0.445031  -58.0264  58.0375  0.5  0  0  0  0  168  0
7  44
1  3  -4.72914  11.8226  -11.2877  17.0235  0.5  0  0  0  0.566578  131  0
2  21  -2.27192  -8.82714  -141.287  141.581  0  0  0  0  0  117  132
3  21  13.8868  0.0846768  -163.296  163.886  0  0  0  0  0.446416  104  139
4  21  0.797672  -2.60631  -2.36473  3.60847  0  0  0  0  24.9624  119  113
5  21  -0.751793  -4.69891  -368.834  368.864  0  0  0  0  11.4344  103  143
6  21  -8.46673  -10.7613  -113.613  114.435  0  0  0  0  1.4242  101  117
7  21  5.27995  5.99723  -12.2188  14.5995  0  0  0  0  24.8425  105  119
8  21  4.93466  -4.0684  -62.5657  62.8917  0  0  0  0  2.47971  121  137
9  21  -12.8123  14.9621  -17.3878  26.2746  0  0  0  0  0  102  131
10  21  1.78636  -1.18062  -0.193262  2.14996  0  0  0  0  24.9839  136  114
11  21  -1.09683  -3.74189  38.0551  38.2543  0  0  0  0  0  142  125
12  21  1.31649  4.62814  11.8196  12.7615  0  0  0  0  458.95  106  109
13  21  -6.13306  -3.45851  3.98278  8.08939  0  0  0  0  458.967  128  135
14  21  0.54952  3.89985  56.2071  56.3449  0  0  0  0  454.771  110  106
15  21  2.16961  -3.25881  2.30598  4.54363  0  0  0  0  2708.06  109  116
16  21  -0.716211  -0.88356  -453.789  453.79  0  0  0  0  0  111  108
17  21  1.46736  -2.40855  -3.5383  4.5248  0  0  0  0  458.957  108  128
18  21  1.86042  0.842832  728.511  728.514  0  0  0  0  0  107  130
19  21  0.541222  1.56526  14.4943  14.5886  0  0  0  0  458.9  135  107
20  21  -1.83676  -0.375154  9.055  9.24703  0  0  0  0  541.692  118  140
21  21  0.00244314  -2.47066  -4.7301  5.33648  0  0  0  0  541.763  113  138
22  21  -1.16788  2.56727  -0.814413  2.93566  0  0  0  0  541.816  115  102
23  21  1.48041  -1.93657  -0.873542  2.5894  0  0  0  0  218.555  114  105
24  21  0.0164463  4.77729  367.099  367.13  0  0  0  0  0  122  146
25  21  0.171972  -1.1586  -109.553  109.56  0  0  0  0  0  143  150
26  21  0.174294  0.117892  102.618  102.619  0  0  0  0  492.975  152  122
27  21  0.0927949  0.246523  -0.143994  0.300198  0  0  0  0  0.451939  126  133
28  21  -0.2881  -1.59283  262.81  262.815  0  0  0  0  0  127  152
29  21  -1.04155  1.7751  -14.9704  15.1112  0  0  0  0  0  129  126
30  21  -1.38098  -0.186408  109.106  109.114  0  0  0  0  29.0734  125  127
31  2  2.09537  -1.92581  161.431  161.456  0.33  0  0  0  0  134  0
32  21  -1.52044  3.79896  -1.42426  4.33271  0  0  0  0  0.231349  133  115
33  21  0.65969  -1.05766  -33.6065  33.6296  0  0  0  0  0  132  103
34  21  1.90819  -1.4175  -23.7559  23.8745  0  0  0  0  0  139  121
35  21  -1.86166  0.287874  2.62885  3.23412  0  0  0  0  0.296555  140  136
36  21  1.82988  0.751229  -12.6095  12.7637  0  0  0  0  3.47938  137  129
37  21  -0.391872  -0.40157  -1.85249  1.9356  0  0  0  0  2160.24  138  101
38  21  1.83527  0.483001  68.1891  68.2155  0  0  0  0  0  146  118
39  21  -0.154922  -1.02494  -323.309  323.311  0  0  0  0  0  150  111
40  21  0.400819  1.29968  -293.932  293.935  0  0  0  0  41.4479  130  104
41  2101  1.03573  -0.101963  366.764  366.766  0.57933  0  0  0  0  0  142
42  -3  -0.431031  -0.103362  184.961  184.962  0.5  0  0  0  0  0  110
43  2103  0.159172  -0.180451  -300.278  300.279  0.77133  0  0  0  0  0  134
44  2  0.600634  -0.0800496  -17.8093  17.8227  0.33  0  0  0  0  116  0
8  63
1  21  7.02275  14.3347  3.97613  16.4503  0  0  0  0  0  104  162
2  21  -18.9625  -22.4919  -29.0912  41.3734  0  0  0  0  0  102  127
3  21  6.11154  6.74324  -2.93105  9.56103  0  0  0  0  39.6677  105  101
4  21  1.94679  3.60917  0.406241  4.12082  0  0  0  0  0.0749466  101  114
5  21  1.34882  3.06959  9.26604  9.85399  0  0  0  0  0.428889  115  140
6  21  0.439527  3.05338  -10.7955  11.2276  0  0  0  0  0.457898  117  158
7  21  4.4697  -4.641  -178.487  178.603  0  0  0  0  0  118  110
8  21  -1.05553  2.40548  -37.0146  37.1077  0  0  0  0  1.15637  103  118
9  21  -2.20753  -5.27314  -3.39047  6.64639  0  0  0  0  0.600053  127  120
10  2  -0.698945  3.34136  26.0381  26.263  0.33  0  0  0  4.84735  109  0
11  1  -4.7489  -8.11224  89.3946  89.8881  0.33  0  0  0  0  119  0
12  21  -1.57792  3.83376  1.84527  4.5379  0  0  0  0  0.0849475  106  147
13  21  6.28598  1.10533  -83.4269  83.6707  0  0  0  0  0  110  117
14  21  -0.406041  2.68981  5.58878  6.21566  0  0  0  0  0.25233  107  152
15  21  0.655527  1.69587  1.54236  2.38423  0  0  0  0  0.289253  128  133
16  21  1.32348  3.84709  -0.00736538  4.06839  0  0  0  0  0.0589812  114  106
17  21  -2.95355  -3.53812  -5.25384  6.98889  0  0  0  0  0  112  102
18  21  1.72302  -0.22987  -3.70974  4.0968  0  0  0  0  1.56597  113  135
19  21  2.61555  -2.49925  0.566166  3.66168  0  0  0  0  0.188742  120  138
20  2  -2.62283  1.18531  -226.826  226.845  0.33  0  0  0  0  121  0
21  21  0.423702  -0.784166  -3.63998  3.74751  0  0  0  0  1.95754  136  126
22  21  -0.0951383  0.600935  -0.971814  1.14656  0  0  0  0  0.282522  162  103
23  21  -4.66739  -2.99894  1.00157  5.63749  0  0  0  0  21284  123  112
24  21  1.51829  -1.3247  -4.99523  5.38631  0  0  0  0  21283.9  126  113
25  21  0.837082  -1.75119  -510.403  510.407  0  0  0  0  0  125  136
26  21  0.0787567  -0.543506  4.21364  4.24928  0  0  0  0  0.327427  129  142
27  2  0.496093  1.37874  -4.89579  5.12101  0.33  0  0  0  0  130  0
28  21  0.84526  -0.405063  -0.151012  0.949392  0  0  0  0  0.376975  138  128
29  21  -0.711668  -0.630343  2.43901  2.61774  0  0  0  0  0.273143  132  123
30  21  2.61598  1.24319  -4.62131  5.45393  0  0  0  0  0  135  105
31  21  0.281802  0.525698  0.15688  0.616751  0  0  0  0  1.02074  133  104
32  21  -0.891357  0.803557  -152.668  152.673  0  0  0  0  0  141  116
33  21  1.6298  -0.187354  5.30816  5.55589  0  0  0  0  1.26889  142  115
34  21  -0.764992  -0.525858  2.4517  2.62156  0  0  0  0  1.643  140  132
35  21  -4.04392  -0.187451  26.1991  26.5101  0  0  0  0  5.49127  146  129
36  21  -2.29767  -0.0175971  -135.818  135.838  0  0  0  0  0  144  141
37  2  0.687685  0.529629  -20.2048  20.2261  0.33  0  0  0  6.66709  131  0
38  21  -0.307242  0.840292  1.13453  1.44487  0  0  0  0  0.287607  147  107
39  2  -0.545674  -1.53849  -3.69759  4.05535  0.33  0  0  0  0  116  0
40  21  1.89007  0.251451  155.972  155.984  0  0  0  0  0  161  166
41  -2  1.4596  0.0357524  -2.1034  2.58165  0.33  0  0  0  0.516081  0  151
42  1  0.255192  -0.647692  -147.059  147.061  0.33  0  0  0  0  151  0
43  2  3.44893  -0.345254  752.738  752.746  0.33  0  0  0  0  153  0
44  21  -0.184551  0.499898  5.60989  5.63514  0  0  0  0  7.52108  152  109
45  2  -0.512508  1.03002  -1.03353  1.58136  0.33  0  0  0  0  154  0
46  21  1.40135  -0.0267813  -500.968  500.97  0  0  0  0  0  157  125
47  21  -0.534265  -0.0918953  -6.14984  6.17368  0  0  0  0  7.7523  158  144
48  21  0.285537  -0.437627  465.324  465.324  0  0  0  0  0  166  164
49  21  -0.19486  0.474571  367.971  367.971  0  0  0  0  303.949  164  146
