0.60 -9.75 1.65 1.23071091e-17 1.35024371e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 1.95 6.03931017e-18 6.62587817e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 2.25 4.77816662e-18 5.24224606e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 2.55 7.21429707e-18 7.91498567e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 2.85 4.74844189e-18 5.20963431e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 3.15 4.15184614e-18 4.55509420e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 3.45 3.28535046e-18 3.60444013e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 3.75 2.23787780e-18 2.45523168e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 4.05 1.56773256e-18 1.71999859e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 4.35 7.49105309e-19 8.21862162e-18 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 4.65 2.04915165e-19 2.24817551e-18 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 4.95 4.12609063e-20 4.52683719e-19 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 5.25 1.22735492e-20 1.34656177e-19 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 5.55 5.29964925e-21 5.81437768e-20 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 5.85 2.34488114e-21 2.57262772e-20 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 6.15 1.51242866e-21 1.65932330e-20 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 6.45 2.79356674e-22 3.06489191e-21 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 6.75 1.09217754e-22 1.19825529e-21 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 7.05 3.90360025e-23 4.28273742e-22 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 7.35 1.53718083e-23 1.68647952e-22 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 7.65 6.11444234e-24 6.70830755e-23 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 7.95 8.38370407e-25 9.19797133e-24 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 8.25 1.79530912e-25 1.96967852e-24 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 8.55 3.15168328e-26 3.45779052e-25 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 8.85 2.29878594e-27 2.52205552e-26 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 9.15 4.80155472e-28 5.26790572e-27 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 9.45 1.99181511e-29 2.18527015e-28 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.75 9.75 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -9.75 7.99523046e-28 8.77176722e-27 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -9.45 1.06057788e-25 1.16358651e-24 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -9.15 5.00258805e-25 5.48846442e-24 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -8.85 1.97135709e-24 2.16282515e-23 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -8.55 6.83272741e-24 7.49635606e-23 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -8.25 2.41864201e-23 2.65355262e-22 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -7.95 8.37483956e-23 9.18824586e-22 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -7.65 2.72672713e-22 2.99156050e-21 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -7.35 7.32293646e-22 8.03417666e-21 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -7.05 1.38739898e-21 1.52215011e-20 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -6.75 2.00772487e-21 2.20272514e-20 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -6.45 1.02769428e-20 1.12750909e-19 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -6.15 3.86295252e-20 4.23814179e-19 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -5.85 1.08083846e-19 1.18581489e-18 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -5.55 1.48380796e-19 1.62792280e-18 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -5.25 1.45938222e-19 1.60112472e-18 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -4.95 3.35943353e-19 3.68571852e-18 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -4.65 5.81010732e-19 6.37441399e-18 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -4.35 7.29852422e-19 8.00739339e-18 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -4.05 1.32813691e-18 1.45713221e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -3.75 3.55467013e-18 3.89991747e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -3.45 7.17822538e-18 7.87541052e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -3.15 1.68361314e-17 1.84713407e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -2.85 2.18967645e-17 2.40234878e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -2.55 3.12322984e-17 3.42657354e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -2.25 1.13403656e-16 1.24417986e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -1.95 4.90782536e-16 5.38449790e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -1.65 5.21848105e-16 5.72532602e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -1.35 2.94110565e-16 3.22676054e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -1.05 2.78939649e-16 3.06031663e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -0.75 2.67307346e-16 2.93269572e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -0.45 2.76521502e-16 3.03378653e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 -0.15 2.00331564e-16 2.19788767e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 0.15 2.48439978e-16 2.72569711e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 0.45 3.42847200e-16 3.76146234e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 0.75 3.91317363e-16 4.29324062e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 1.05 4.02493645e-16 4.41585841e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 1.35 6.84280543e-16 7.50741290e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 1.65 4.89795267e-16 5.37366632e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 1.95 3.54221793e-16 3.88625585e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 2.25 1.69149383e-16 1.85578016e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 2.55 7.41496414e-17 8.13514253e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 2.85 3.61895588e-17 3.97044697e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 3.15 1.64528011e-17 1.80507794e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 3.45 1.25091861e-17 1.37241407e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 3.75 9.82586178e-18 1.07801986e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 4.05 5.76916167e-18 6.32949150e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 4.35 3.76471652e-18 4.13036461e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 4.65 8.91495146e-19 9.78081612e-18 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 4.95 2.15888737e-19 2.36856931e-18 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 5.25 1.07192584e-19 1.17603664e-18 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 5.55 5.76388563e-20 6.32370302e-19 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 5.85 1.13408546e-20 1.24423351e-19 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 6.15 1.02499044e-20 1.12454263e-19 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 6.45 3.33310166e-21 3.65682916e-20 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 6.75 1.04837438e-21 1.15019775e-20 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 7.05 2.27788320e-22 2.49912260e-21 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 7.35 3.07523502e-22 3.37391722e-21 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 7.65 2.68890977e-22 2.95007013e-21 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 7.95 1.78989056e-22 1.96373368e-21 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 8.25 8.71837334e-23 9.56514535e-22 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 8.55 1.15600763e-22 1.26828487e-21 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 8.85 7.12182521e-24 7.81353248e-23 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 9.15 2.35694698e-24 2.58586545e-23 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 9.45 2.44225578e-24 2.67945987e-23 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.45 9.75 8.88306289e-25 9.74583037e-24 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -9.75 6.34374322e-27 6.95987928e-26 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -9.45 2.91292608e-25 3.19584403e-24 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -9.15 1.55818646e-24 1.70952532e-23 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -8.85 6.06353714e-24 6.65245819e-23 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -8.55 2.02396638e-23 2.22054412e-22 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -8.25 7.32095547e-23 8.03200327e-22 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -7.95 2.51680354e-22 2.76124809e-21 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -7.65 8.31623124e-22 9.12394520e-21 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -7.35 2.17795120e-21 2.38948472e-20 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -7.05 4.23871741e-21 4.65040284e-20 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -6.75 1.25114170e-20 1.37265883e-19 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -6.45 4.38059601e-20 4.80606140e-19 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -6.15 8.51012655e-20 9.33667260e-19 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -5.85 2.19440677e-19 2.40753852e-18 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -5.55 3.61463969e-19 3.96571157e-18 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -5.25 1.22359379e-18 1.34243534e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -4.95 2.19143078e-18 2.40427349e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -4.65 3.92835807e-18 4.30989985e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -4.35 7.06962153e-18 7.75625852e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -4.05 1.42390722e-17 1.56220421e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -3.75 2.44238294e-17 2.67959939e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -3.45 2.68815898e-17 2.94924642e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -3.15 2.21341541e-16 2.42839338e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -2.85 3.10640800e-15 3.40811787e-14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -2.55 2.73396676e-15 2.99950328e-14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -2.25 3.09083011e-16 3.39102698e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -1.95 3.31644591e-15 3.63855572e-14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -1.65 2.73249144e-15 2.99788467e-14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -1.35 1.21091449e-15 1.32852456e-14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -1.05 1.01461280e-15 1.11315707e-14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -0.75 9.46667209e-16 1.03861226e-14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -0.45 1.01095288e-15 1.10914168e-14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 -0.15 7.82691636e-16 8.58710562e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 0.15 9.82589771e-16 1.07802380e-14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 0.45 1.37945573e-15 1.51343537e-14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 0.75 1.38456630e-15 1.51904230e-14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 1.05 1.95515067e-15 2.14504468e-14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 1.35 2.83325152e-15 3.10843107e-14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 1.65 1.68855076e-15 1.85255125e-14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 1.95 1.94350566e-15 2.13226865e-14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 2.25 1.03950753e-15 1.14046969e-14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 2.55 9.38627808e-16 1.02979203e-14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 2.85 9.18176409e-16 1.00735429e-14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 3.15 1.92282408e-16 2.10957837e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 3.45 1.52954602e-16 1.67810318e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 3.75 5.55389180e-17 6.09331354e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 4.05 2.29992705e-17 2.52330747e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 4.35 1.83518522e-17 2.01342759e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 4.65 4.97530196e-18 5.45852816e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 4.95 1.54963178e-18 1.70013977e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 5.25 6.83849961e-19 7.50268889e-18 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 5.55 3.25252147e-19 3.56842262e-18 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 5.85 1.54415569e-19 1.69413182e-18 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 6.15 8.45753531e-20 9.27897343e-19 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 6.45 4.52687773e-20 4.96655073e-19 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 6.75 9.79205181e-21 1.07431048e-19 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 7.05 2.09388473e-21 2.29725329e-20 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 7.35 1.71157926e-21 1.87781640e-20 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 7.65 1.34497669e-21 1.47560755e-20 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 7.95 7.95785766e-22 8.73076459e-21 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 8.25 3.82198918e-22 4.19319988e-21 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 8.55 4.76010939e-22 5.22243501e-21 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 8.85 2.80294744e-23 3.07518371e-22 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 9.15 9.30380737e-24 1.02074397e-22 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 9.45 1.01032004e-23 1.10844737e-22 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -9.15 9.75 3.69056663e-24 4.04901291e-23 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -8.85 -9.75 3.20664686e-26 3.51809243e-25 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -8.85 -9.45 9.99014436e-25 1.09604371e-23 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -8.85 -9.15 5.78113322e-24 6.34262579e-23 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -8.85 -8.85 2.23746449e-23 2.45477823e-22 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -8.85 -8.55 7.33007155e-23 8.04200475e-22 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -8.85 -8.25 2.74357366e-22 3.01004325e-21 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -8.85 -7.95 9.27942460e-22 1.01806887e-20 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -8.85 -7.65 2.95431272e-21 3.24125034e-20 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -8.85 -7.35 7.96187754e-21 8.73517490e-20 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -8.85 -7.05 1.51761987e-20 1.66501870e-19 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -8.85 -6.75 4.93831123e-20 5.41794471e-19 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -8.85 -6.45 1.83222845e-19 2.01018364e-18 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -8.85 -6.15 6.25944785e-19 6.86739672e-18 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -8.85 -5.85 2.37083881e-18 2.60110653e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -8.85 -5.55 3.86365228e-18 4.23890951e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -8.85 -5.25 8.38279887e-18 9.19697822e-17 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -8.85 -4.95 1.71511268e-17 1.88169300e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -8.85 -4.65 2.46465577e-17 2.70403546e-16 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -8.85 -4.35 4.39784033e-16 4.82498057e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -8.85 -4.05 4.88372622e-16 5.35805813e-15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -8.85 -3.75 2.96047587e-15 3.24801208e-14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -8.85 -3.45 3.57852913e-15 3.92609377e-14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -8.85 -3.15 2.35484350e-15 2.58355767e-14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -8.85 -2.85 1.41097808e-14 1.54801933e-13 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
0.60 -8.85 -2.55 9.61937964e-15 1.05536619e-13 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.0
