1 590 0 0
-321 1.56954  2.68815  2.46342 4.00022  0.49368 0.339505 1.57084 -0.356203 12.5143
321 0.763624  3.6254  4.71856 6.01957  0.49368 0.281554 1.59393 -0.261328 12.5817
-211 -2.42605  1.10002  -0.0326929 2.66765  0.13957 0.0617771 1.48391 -0.512848 12.4612
111 0.905066  1.49858  0.373474 1.79516  0.13498 0.342949 1.57095 -0.46846 12.4656
311 2.14566  0.52323  -0.40417 2.29969  0.49761 0.428255 1.44815 -0.545657 12.4643
321 0.442592  0.490936  -0.0157705 0.825151  0.49368 0.347098 1.51996 -0.514202 12.4613
-211 0.237961  1.05051  -1.69813 2.01577  0.13957 0.284472 1.59339 -0.818933 12.6301
321 -2.25724  1.15939  -2.89857 3.88391  0.49368 0.06895 1.49104 -0.731673 12.5603
-321 -0.185863  0.414746  -0.154969 0.68869  0.49368 0.186586 1.5245 -0.556 12.4664
211 -0.413214  -0.0507139  -1.46377 1.52821  0.13957 0.0555476 1.37975 -1.16823 12.9507
111 -0.686559  0.0510152  -1.21746 1.40513  0.13498 0.0481395 1.41689 -0.852853 12.6591
211 1.86275  1.60991  0.883638 2.61953  0.13957 0.390291 1.53136 -0.439724 12.4735
311 -0.553997  -1.20347  0.123447 1.42061  0.49761 0.163999 1.23475 -0.493218 12.462
-2212 1.33171  -1.96304  4.21218 4.92441  0.93827 0.344251 1.2507 -0.18461 12.6448
2212 -0.625218  -0.102643  -0.871844 1.42895  0.93827 0.132273 1.38465 -0.662381 12.5129
-2112 -1.17355  0.0164069  -1.97635 2.48319  0.93957 0.0872153 1.40469 -0.76982 12.5898
-321 0.0454272  -0.41013  0.559008 0.852338  0.49368 0.255172 1.27677 -0.338997 12.5253
-321 0.194878  -0.0611634  -0.439317 0.691692  0.49368 0.313215 1.37995 -0.672683 12.5194
111 -1.12493  1.01078  -2.90472 3.27761  0.13498 0.0950472 1.5339 -0.887919 12.6898
321 0.0706913  0.039232  -0.066438 0.504649  0.49368 0.269124 1.41802 -0.536636 12.4629
2112 2.10245  2.5949  1.77699 3.89798  0.93957 0.360817 1.55013 -0.409364 12.4856
2112 -3.69412  0.618317  7.05351 8.04137  0.93957 0.0524764 1.43414 -0.150005 12.6748
-2112 -1.42409  0.165946  3.94595 4.30219  0.93957 0.0773117 1.42164 -0.0562052 12.7591
111 -0.12912  -0.116682  0.108572 0.245548  0.13498 0.125558 1.298 -0.413158 12.4839
321 0.31747  0.129725  0.13 0.615009  0.49368 0.345453 1.44512 -0.467756 12.4658
211 0.172844  1.06434  11.3194 11.3715  0.13957 0.272608 1.5957 1.54382 14.3276
-211 -0.0471491  0.149471  0.242036 0.320353  0.13957 0.19691 1.54308 -0.282865 12.5651
-211 0.0991506  0.273361  -0.00399096 0.322573  0.13957 0.301896 1.56977 -0.512871 12.4612
211 -0.0706989  -3.91914  -1.4918 4.19638  0.13957 0.237684 1.20538 -0.585479 12.475
211 0.262151  0.135502  -0.0608834 0.33207  0.13957 0.3997 1.48445 -0.547232 12.4646
-211 -0.98336  0.0230887  -1.45393 1.76094  0.13957 0.0459313 1.40713 -0.799202 12.6136
311 2.80874  0.801516  3.60064 4.66301  0.49761 0.428291 1.45592 -0.270642 12.5744
-211 0.17772  0.259402  0.162683 0.380551  0.13957 0.343174 1.55132 -0.417121 12.4822
-321 -0.887119  -0.0358874  2.59382 2.78565  0.49368 0.0689285 1.39557 -0.00661298 12.805
211 -0.265195  -0.726264  2.15013 2.28917  0.13957 0.174637 1.22014 0.0295752 12.8388
2112 -0.474049  -0.321415  0.172506 1.11381  0.93957 0.156234 1.3449 -0.479496 12.4636
111 -0.164441  -0.162145  0.0437918 0.271052  0.13498 0.119937 1.28293 -0.478126 12.4638
111 -4.49095  -0.515253  3.26121 5.57565  0.13498 0.0452939 1.38006 -0.368139 12.5072
2112 0.650332  0.383845  -1.15394 1.66873  0.93957 0.347695 1.46537 -0.699322 12.5371
-2212 0.333785  0.381646  -4.31162 4.44156  0.93827 0.302996 1.47315 -1.30815 13.0857
311 -0.950581  0.0173135  3.70061 3.85305  0.49761 0.0664474 1.40572 0.170039 12.9724
2112 1.30236  3.04761  -0.327727 3.46039  0.93957 0.31584 1.57711 -0.529202 12.4621
-321 -2.49628  -1.01272  -1.39233 3.07235  0.49368 0.0613897 1.32958 -0.610744 12.4853
311 -0.434136  -0.23201  0.237541 0.739151  0.49761 0.118854 1.33714 -0.443465 12.4723
111 -0.380079  0.0737446  -0.454089 0.611813  0.13498 0.0583303 1.43803 -0.728957 12.5583
-211 -1.72091  -0.140492  1.13274 2.06975  0.13957 0.0452142 1.38654 -0.381402 12.4997
211 -0.0136394  -1.83899  1.96785 2.69704  0.13957 0.239781 1.20579 -0.299895 12.5524
311 -0.150268  -0.453171  0.30483 0.753977  0.49761 0.198244 1.27287 -0.423208 12.4796
-211 -0.152031  1.2688  2.88087 3.15466  0.13957 0.217904 1.5973 -0.0682168 12.7481
211 0.416806  1.99344  1.34158 2.44271  0.13957 0.28153 1.59523 -0.380749 12.5
311 0.92688  1.2326  3.24494 3.62707  0.49761 0.354102 1.55263 -0.11531 12.7055
-211 -3.19948  -2.72151  -0.516698 4.23435  0.13957 0.0910229 1.27476 -0.534689 12.4627
-311 -0.127792  0.260591  0.0521967 0.578428  0.49761 0.197468 1.4918 -0.492551 12.462
111 0.0369136  0.0764087  0.248618 0.29535  0.13498 0.286925 1.4971 -0.202741 12.6294
111 0.339749  -0.63488  0.250671 0.774311  0.13498 0.332748 1.23154 -0.442915 12.4724
211 -0.226967  -1.4668  -2.00582 2.49916  0.13957 0.2112 1.2084 -0.775916 12.5947
2112 0.750743  1.76398  -4.28842 4.79047  0.93957 0.310627 1.56557 -0.90678 12.7066
-211 2.03886  0.136077  -2.08639 2.92369  0.13957 0.437665 1.41565 -0.711433 12.5456
2212 1.55099  0.113024  -1.5016 2.35659  0.93827 0.409744 1.41482 -0.673568 12.5199
-2112 2.37872  0.648432  -0.930305 2.79768  0.93957 0.419134 1.45103 -0.580003 12.4731
2212 -2.57096  2.04991  2.38368 4.16824  0.93827 0.0928808 1.52083 -0.372877 12.5044
-2112 0.0477878  0.397336  1.54621 1.85303  0.93957 0.250474 1.47931 -0.211681 12.6219
-211 0.858977  -0.31423  0.168299 0.940418  0.13957 0.42443 1.33553 -0.474538 12.4645
-2212 4.44707  -1.30464  -1.85165 5.07814  0.93827 0.426816 1.3481 -0.587699 12.4758
211 -0.620028  -0.722968  -2.79976 2.96062  0.13957 0.114143 1.25434 -1.08434 12.8708
311 -0.116196  0.0449728  0.264929 0.577345  0.49761 0.196545 1.41984 -0.408522 12.486
2212 0.409353  0.369563  -0.423999 1.16802  0.93827 0.315457 1.46954 -0.587302 12.4757
-2212 -1.5853  3.04625  -2.13198 4.14952  0.93827 0.153371 1.57139 -0.628601 12.4939
211 0.345516  0.0362934  -0.0670562 0.380361  0.13957 0.423336 1.42167 -0.54577 12.4644
311 -0.570002  0.716539  0.611971 1.20849  0.49761 0.13331 1.53822 -0.394553 12.4927
-211 -0.646812  -0.0587157  -0.403422 0.777202  0.13957 0.0491148 1.3851 -0.63026 12.4948
211 0.308137  0.128126  0.114736 0.379485  0.13957 0.409329 1.47243 -0.447842 12.4709
2112 -1.86789  0.786926  -1.72488 2.82246  0.93957 0.0762624 1.47204 -0.662777 12.5132
-2112 -0.442444  -0.286456  -1.45026 1.80662  0.93957 0.160203 1.35007 -0.776059 12.5948
-211 -1.82723  0.304127  -1.38368 2.31632  0.13957 0.0471483 1.43485 -0.657407 12.5099
2112 0.610361  -1.4386  1.19785 2.18169  0.93957 0.30729 1.24686 -0.380806 12.5
111 5.86394  -1.72866  -3.97088 7.2911  0.13498 0.430462 1.34676 -0.638565 12.4992
111 0.0162482  -0.0708334  -0.00438131 0.153363  0.13498 0.262154 1.31137 -0.516069 12.4613
2212 -0.148338  0.594299  0.0639402 1.12233  0.93827 0.215118 1.5072 -0.49917 12.4615
-2112 -2.59093  1.50626  -1.24716 3.37935  0.93957 0.0784652 1.49717 -0.588783 12.4762
311 -0.473271  0.353447  -0.169565 0.790745  0.49761 0.120329 1.49284 -0.55375 12.4659
111 -0.332005  0.254853  -0.0852609 0.447958  0.13498 0.0922733 1.51689 -0.548686 12.4649
111 -0.0749575  0.271452  0.0625886 0.318499  0.13498 0.193879 1.57406 -0.470883 12.4651
111 -0.0965732  0.318322  -0.0619209 0.364293  0.13498 0.188159 1.57751 -0.544465 12.4641
111 -1.01198  -3.32377  -2.01412 4.01826  0.13498 0.183811 1.21392 -0.624731 12.4919
-211 -0.435103  -0.474392  -0.260786 0.708415  0.13957 0.110895 1.26043 -0.588555 12.4761
