1 273
211 0.248206  0.507277  1.93018 2.01594  0.13957 0.0841897 0.172064 0.654703 22.5763 
-211 -0.0324082  0.0265003  0.908949 0.920554  0.13957 -0.0438862 0.0358858 1.23087 23.139 
111 0.0724528  0.319736  0.543827 0.64919  0.13498 0.0403235 0.177949 0.302666 22.2538 
111 0.0594853  0.0446208  0.945758 0.958231  0.13498 0.0761652 0.0571327 1.21095 23.1194 
111 -0.056256  0.076306  0.447628 0.477051  0.13498 -0.0672977 0.091283 0.535486 22.4631 
111 -0.121742  -0.0419371  0.335 0.383438  0.13498 -0.128773 -0.0443593 0.354349 22.298 
2212 184.39  -167.801  -392.643 465.109  0.93827 0.145935 -0.132806 -0.310758 22.2606 
-211 19.8887  -17.9863  -42.1929 49.9933  0.13957 0.146348 -0.13235 -0.310471 22.2603 
211 -0.705812  0.233555  1.30142 1.50529  0.13957 -0.184114 0.0609238 0.339481 22.2851 
-211 -0.675482  0.16958  1.80955 1.94396  0.13957 -0.18765 0.0471095 0.502697 22.4325 
111 -1.83165  0.0492992  4.46689 4.82998  0.13498 -0.196716 0.00529463 0.479735 22.4112 
111 -0.0889829  0.0901687  0.0645218 0.196038  0.13498 -0.0948492 0.0961132 0.0687755 22.1014 
111 -0.169603  -0.0517509  0.0731056 0.234536  0.13498 -0.150172 -0.0458219 0.0647301 22.1001 
211 -0.242642  0.320808  0.289867 0.515068  0.13957 -0.112453 0.148679 0.13434 22.1312 
-211 -0.711048  0.144354  0.0762686 0.742781  0.13957 -0.189894 0.0385513 0.0203684 22.0908 
111 -0.477964  0.366056  0.0754801 0.621581  0.13498 -0.15286 0.11707 0.0241397 22.0913 
211 -9.59318  6.05375  -1.39058 11.4294  0.13957 -0.166859 0.105296 -0.0241871 22.0913 
-211 -7.42742  5.05543  -1.05366 9.0473  0.13957 -0.163101 0.111013 -0.0231376 22.0911 
111 -17.0082  11.3836  -2.10698 20.5748  0.13498 -0.163977 0.10975 -0.0203135 22.0908 
111 -3.13833  3.58338  -0.792885 4.8308  0.13498 -0.129951 0.14838 -0.0328316 22.0925 
111 -5.76984  6.86858  -1.46555 9.09035  0.13498 -0.126903 0.151069 -0.0322337 22.0924 
111 -14.5173  17.1937  -3.62714 22.7936  0.13498 -0.127296 0.150763 -0.0318047 22.0923 
211 -0.0221739  0.0312875  2.10765 2.11261  0.13957 -0.0302285 0.0426527 2.87325 24.7725 
-211 -0.391699  -0.135593  2.54964 2.58688  0.13957 -0.176715 -0.0611726 1.15027 23.0595 
111 -0.686981  0.183562  5.87972 5.9241  0.13498 -0.187288 0.0500436 1.60296 23.5075 
211 -0.269049  -0.0288408  0.531394 0.612436  0.13957 -0.174367 -0.0186914 0.34439 22.2894 
-211 -1.17858  -0.791044  2.03958 2.48881  0.13957 -0.163051 -0.109438 0.282168 22.2368 
111 -1.61286  -0.697287  2.96941 3.45299  0.13498 -0.180586 -0.078073 0.332475 22.2791 
211 0.171579  0.0423104  33.9286 33.9293  0.13957 0.150346 0.0370744 29.7299 51.623 
-211 -0.273402  -0.128099  104.941 104.942  0.13957 -0.162189 -0.0759917 62.2538 84.1466 
111 0.0387834  -0.136585  27.5365 27.5372  0.13498 0.0390632 -0.137571 27.7352 49.6284 
211 -52.0326  47.7866  -11.8479 71.6334  0.13957 -0.14533 0.13347 -0.0330919 22.0925 
-211 -52.1864  47.9537  -12.1656 71.9096  0.13957 -0.145294 0.133509 -0.0338707 22.0927 
111 -44.2731  41.1377  -10.3754 61.3196  0.13498 -0.144551 0.134314 -0.0338755 22.0927 
2112 -45.104  41.3265  -10.5341 62.0814  0.93957 -0.145468 0.133285 -0.0339744 22.0927 
-211 -2.83058  2.68179  -0.754321 3.974  0.13957 -0.143148 0.135624 -0.0381476 22.0934 
-2112 -23.6222  22.4655  -4.75933 32.9582  0.93957 -0.142924 0.135925 -0.0287958 22.0919 
211 -8.5444  7.92285  -1.89281 11.806  0.13957 -0.144679 0.134155 -0.0320502 22.0924 
-2112 -16.3209  15.5444  -3.66633 22.8545  0.93957 -0.14276 0.135968 -0.0320695 22.0924 
-211 -0.829891  0.751705  -0.127294 1.13554  0.13957 -0.145122 0.13145 -0.0222597 22.091 
-2212 -0.214049  0.169392  0.490694 1.09345  0.93827 -0.043223 0.0342054 0.099086 22.1133 
211 -0.0394384  -0.0865897  0.107962 0.200471  0.13957 -0.0460698 -0.10115 0.126116 22.1266 
211 -0.106139  0.139879  0.0452884 0.228828  0.13957 -0.093371 0.123053 0.0398405 22.0938 
-211 -0.152831  -0.244982  -0.0192808 0.321286  0.13957 -0.0940315 -0.150729 -0.0118628 22.0901 
111 0.116626  -0.0173436  -0.203502 0.271173  0.13498 0.1284 -0.0190946 -0.224047 22.191 
211 -0.885143  -0.894748  -1.07538 1.66132  0.13957 -0.137926 -0.139423 -0.167569 22.1513 
-211 -1.24937  -0.742155  -0.879207 1.70417  0.13957 -0.168869 -0.100312 -0.118837 22.1228 
111 -0.366892  -0.152135  -0.457074 0.620396  0.13498 -0.172578 -0.0715611 -0.214998 22.1843 
2212 0.228502  -0.771682  -6.00469 6.13061  0.93827 0.0364747 -0.12318 -0.958499 22.8711 
111 -0.0345087  0.0371669  -0.342991 0.372068  0.13498 -0.047223 0.0508606 -0.469361 22.4016 
211 -0.162269  -0.0734283  -16.7074 16.7089  0.13957 -0.141501 -0.0640307 -14.5691 36.4629 
-211 0.0810149  -0.153742  -8.77403 8.77686  0.13957 0.0717209 -0.136105 -7.76747 29.6624 
111 -0.0435601  0.310487  -15.7827 15.7864  0.13498 -0.0251803 0.17948 -9.12335 31.0179 
211 0.296802  -0.336858  -21.8908 21.8958  0.13957 0.124566 -0.141377 -9.1874 31.082 
-211 0.134516  0.0201885  -34.661 34.6616  0.13957 0.136194 0.0204402 -35.0933 56.9863 
111 0.235747  -0.287473  -29.7466 29.7492  0.13498 0.117611 -0.143416 -14.8402 36.7339 
2112 16.181  -14.7701  -34.1634 40.5956  0.93957 0.145601 -0.132906 -0.307412 22.2578 
111 3.1437  -2.72502  -6.60008 7.80306  0.13498 0.149023 -0.129176 -0.312868 22.2624 
2212 10.2123  -7.94838  -15.6305 20.314  0.93827 0.155307 -0.120877 -0.237705 22.2014 
-211 1.45925  -1.14469  -2.41468 3.04793  0.13957 0.154815 -0.121443 -0.256179 22.2158 
2112 0.0102961  -0.0947153  -16.5506 16.5776  0.93957 0.00215127 -0.0197898 -3.45808 25.3562 
111 -0.0870546  0.0417763  -2.027 2.03379  0.13498 -0.103503 0.0496698 -2.41 24.3105 
2212 6.94017  -6.57001  -10.6702 14.3549  0.93827 0.14261 -0.135003 -0.219256 22.1874 
-211 1.97278  -1.74689  -2.88301 3.90829  0.13957 0.147521 -0.130629 -0.215586 22.1847 
2212 -12.0398  11.6326  -3.14228 17.0596  0.93827 -0.141683 0.136891 -0.0369779 22.0932 
-211 -3.59465  3.36914  -0.908244 5.01169  0.13957 -0.143911 0.134883 -0.0363615 22.0931 
211 -0.214222  -0.0741216  4.66795 4.67554  0.13957 -0.158789 -0.0549415 3.46005 25.3581 
