1 344
211 0.214869  0.553981  -2.0818 2.16943  0.13957 0.136799 0.342489 -0.86888 12.9626 
311 0.136564  0.280686  -0.49224 0.766388  0.49761 0.11321 0.257683 -0.36122 12.5187 
111 0.108649  -0.247531  -0.117303 0.324124  0.13498 0.138289 0.00174651 -0.272474 12.4729 
-211 -0.50724  0.481162  -0.449459 0.842795  0.13957 -0.073052 0.296567 -0.320265 12.4945 
-311 -0.592602  0.743083  0.484169 1.17702  0.49761 -0.0416583 0.300068 -0.106818 12.4777 
311 -2.07426  3.20363  1.17182 4.02325  0.49761 -0.0390068 0.327639 -0.135792 12.4675 
-211 1.6903  -1.93827  -0.188659 2.58246  0.13957 0.196834 0.0149003 -0.210323 12.4591 
111 0.326505  -0.46207  -0.489514 0.760236  0.13498 0.178097 0.0066469 -0.361928 12.5192 
111 0.525048  -0.57362  -0.507708 0.938458  0.13498 0.198601 0.0199882 -0.322799 12.4959 
111 1.42647  -1.34465  0.213999 1.97659  0.13498 0.21058 0.0283686 -0.174379 12.4597 
-311 -0.533482  -1.49287  -1.49704 2.23652  0.49761 0.00398296 -0.0138876 -0.373648 12.5269 
-311 6.80571  2.32913  -4.04761 8.26882  0.49761 0.253581 0.227135 -0.306635 12.4875 
-211 0.94098  0.19506  0.622637 1.15354  0.13957 0.258542 0.203032 -0.0693495 12.4957 
211 1.02569  1.14963  1.94522 2.48537  0.13957 0.198164 0.310033 0.052245 12.5783 
321 1.48055  1.87735  -5.82274 6.31383  0.49368 0.187 0.315132 -0.666487 12.7716 
-321 -2.61803  1.27025  -1.85697 3.48707  0.49368 -0.107691 0.248318 -0.320015 12.4944 
321 -2.74119  1.10553  -0.888553 3.12563  0.49368 -0.113162 0.236192 -0.254377 12.4671 
111 1.05937  -0.890858  -0.378514 1.44132  0.13498 0.217642 0.0369989 -0.249573 12.4658 
311 0.717141  -1.70461  0.183971 1.92392  0.49761 0.141226 -0.0122362 -0.176914 12.4595 
-211 -0.0162261  -0.183546  -0.361013 0.428676  0.13957 0.0534847 0.00671602 -0.50404 12.6272 
311 0.0256125  0.870615  1.90787 2.1555  0.49761 0.072374 0.334652 0.179422 12.6853 
-311 -3.63979  5.17236  -0.816507 6.39653  0.49761 -0.0458703 0.324269 -0.221264 12.4602 
111 0.132668  0.012997  -1.21213 1.22688  0.13498 0.205326 0.176915 -1.45663 13.5374 
211 3.28681  3.83343  -0.234332 5.05695  0.13957 0.195724 0.313136 -0.205022 12.4588 
-211 0.621451  -0.149323  -1.58391 1.7137  0.13957 0.254778 0.118357 -0.673609 12.7781 
211 2.6636  -0.097137  -2.72774 3.81631  0.13957 0.264255 0.156215 -0.39753 12.5434 
-211 -0.163628  -1.02925  0.00909314 1.05152  0.13957 0.0366294 -0.029752 -0.194162 12.4586 
321 -1.01  1.02371  0.0654165 1.52187  0.49368 -0.0637383 0.29625 -0.187379 12.4588 
-321 0.103556  -2.79845  -6.61536 7.20061  0.49368 0.0745217 -0.0307942 -0.654922 12.7609 
211 0.404937  -0.25625  -1.21374 1.31236  0.13957 0.227423 0.062091 -0.675708 12.7801 
-211 1.24835  -2.51805  0.0674627 2.81478  0.13957 0.154872 -0.0131732 -0.191138 12.4586 
321 0.351897  -1.0661  -0.528253 1.33535  0.49368 0.123953 -0.00812873 -0.28086 12.4761 
111 -0.0892263  -0.0323084  -0.323278 0.362951  0.13498 -0.0393685 0.124759 -0.582472 12.6953 
311 -2.80453  0.480464  -0.46226 2.92532  0.49761 -0.124243 0.196217 -0.227446 12.4611 
-321 0.741446  -0.1365  -0.187312 0.920424  0.49368 0.229684 0.133508 -0.236883 12.4628 
211 -0.150396  0.047535  0.208481 0.296349  0.13957 -0.073567 0.207931 -0.000547322 12.5389 
-211 -0.100141  0.2834  -0.462589 0.569045  0.13957 0.00770966 0.332138 -0.471303 12.6001 
211 0.594777  -0.444069  -0.555532 0.937578  0.13957 0.222725 0.0473803 -0.341005 12.5062 
311 2.57297  -0.0327532  -0.302205 2.63822  0.49761 0.261051 0.16093 -0.218621 12.4599 
111 -0.408814  -0.0483825  0.276299 0.513839  0.13498 -0.118863 0.14136 -0.0700253 12.4953 
-321 1.04741  1.02017  1.63796 2.25043  0.49368 0.20126 0.293838 0.0135644 12.549 
211 0.321273  2.03229  1.91323 2.81307  0.13957 0.0980757 0.357849 -0.0128079 12.5304 
111 -2.26967  0.876405  -6.50854 6.94974  0.13498 -0.116455 0.234365 -0.722912 12.824 
311 0.875261  -0.737086  0.793107 1.47852  0.49761 0.205745 0.0468374 -0.070451 12.4951 
