1 2366
-321 -0.350867  1.59264  -0.305888 1.73115  0.49368 0.377194 1.34561 -1.73229 12.3134
111 0.398522  0.535992  0.519931 0.85712  0.13498 0.533227 1.31639 -1.54631 12.3611
-211 0.152333  -0.223767  -1.56897 1.59826  0.13957 0.51652 1.0162 -2.71338 13.1484
321 0.851471  -0.173605  -0.175064 1.01465  0.49368 0.585934 1.1269 -1.73143 12.3132
-211 -0.12962  0.129868  0.206174 0.309281  0.13957 0.306881 1.27233 -1.5204 12.3776
211 0.74584  -0.192015  -1.05726 1.31545  0.13957 0.605852 1.11277 -1.9634 12.4445
311 -0.139303  -0.294179  0.109365 0.604585  0.49761 0.371598 1.06355 -1.66057 12.3135
111 0.565153  -0.401276  1.68312 1.82525  0.13498 0.575748 1.04905 -1.22655 12.6229
-211 0.126042  0.257276  -0.117141 0.339528  0.13957 0.495868 1.32048 -1.7694 12.3231
-211 -0.252467  0.203679  0.0359488 0.354961  0.13957 0.276756 1.27499 -1.67678 12.3112
-211 1.49474  0.953561  3.40888 3.84493  0.13957 0.583665 1.26697 -1.31866 12.5395
111 -0.110058  0.199019  0.0232858 0.265487  0.13498 0.33571 1.30967 -1.67949 12.311
-211 -0.734291  -0.0547318  -0.164859 0.767357  0.13957 0.224494 1.14677 -1.74027 12.3149
211 0.373217  0.125752  -0.11662 0.433802  0.13957 0.594076 1.22056 -1.75194 12.3177
-211 -0.964489  -0.571502  -1.28778 1.7131  0.13957 0.24937 1.06136 -1.92179 12.4121
211 -0.00820585  -0.0240854  0.296702 0.328876  0.13957 0.406412 1.12768 -1.2842 12.5703
-211 -0.381408  -0.590888  -0.276437 0.768452  0.13957 0.312863 0.998565 -1.77294 12.3244
111 0.315252  0.270542  -1.52635 1.58762  0.13498 0.560237 1.28339 -2.38638 12.8301
-211 -0.137413  0.00777119  1.01554 1.03429  0.13957 0.279499 1.169 -0.67457 13.154
-211 -0.464549  -0.27311  -1.25468 1.37262  0.13957 0.253157 1.06437 -2.14161 12.5994
321 1.26746  0.904099  -21.7789 21.84  0.49368 0.570951 1.2704 -4.32804 14.7514
-321 -0.139973  0.396012  -13.0143 13.0304  0.49368 0.375215 1.28173 -5.6587 16.0796
-311 1.23769  -0.426893  -0.973379 1.70564  0.49761 0.592192 1.10104 -1.834 12.3532
-211 -0.0710338  -0.754018  -0.135374 0.781917  0.13957 0.399625 0.96798 -1.73155 12.3132
-321 0.513328  -0.377683  0.236642 0.84016  0.49368 0.543473 1.06873 -1.63894 12.3185
111 0.158462  1.06057  -1.36142 1.73827  0.13498 0.446756 1.3548 -1.94542 12.4302
321 -0.576418  1.78886  0.0420424 1.94365  0.49368 0.359294 1.34283 -1.6926 12.3102
111 -0.0756918  -0.048987  0.15954 0.227599  0.13498 0.325814 1.10163 -1.50293 12.3895
321 2.29563  0.178853  -3.58752 4.29138  0.49368 0.610178 1.17616 -1.99747 12.4725
-321 -0.0907587  0.0457712  0.0282431 0.504826  0.49368 0.382295 1.1791 -1.68581 12.3105
111 -0.13424  0.0653711  0.784566 0.809974  0.13498 0.286226 1.22526 -0.927733 12.9069
311 0.30952  0.329046  0.122639 0.683176  0.49761 0.5087 1.25778 -1.66086 12.3135
-311 -0.42761  0.0854798  0.0258574 0.662149  0.49761 0.290301 1.18667 -1.68916 12.3103
111 1.37562  -0.46505  -1.09955 1.82642  0.13498 0.60395 1.09825 -1.84564 12.36
111 -0.396258  0.0199182  0.935787 1.02535  0.13498 0.231256 1.17056 -1.25627 12.5956
-211 0.220338  -0.96318  -0.466332 1.10146  0.13957 0.461395 0.970717 -1.78908 12.3307
321 -0.324092  0.0634608  -0.171682 0.61827  0.49368 0.310158 1.18226 -1.7539 12.3183
-321 0.279719  -0.0869112  -0.553476 0.797403  0.49368 0.513977 1.1313 -1.88712 12.387
211 0.291532  -0.467057  -1.78965 1.87762  0.13957 0.519104 0.998921 -2.31859 12.7652
111 -0.724838  -0.357087  -0.480261 0.949616  0.13498 0.243239 1.07517 -1.81254 12.3416
-311 -0.368788  0.084594  -0.968462 1.15269  0.49761 0.301417 1.18788 -2.00256 12.4767
-211 0.813717  0.157183  0.641671 1.05739  0.13957 0.608874 1.19808 -1.54621 12.3611
-311 0.240373  0.0697845  -0.0103397 0.55711  0.49761 0.502977 1.1859 -1.70053 12.3102
-311 -0.489894  0.932041  -0.157999 1.17528  0.49761 0.334823 1.31909 -1.72364 12.312
321 -1.68851  0.078203  0.581784 1.85456  0.49368 0.228621 1.16994 -1.63168 12.3207
211 0.24508  -0.83741  0.474569 1.003  0.13957 0.472553 0.974178 -1.59089 12.3369
-211 0.2238  0.803773  1.22775 1.49097  0.13957 0.470028 1.34866 -1.41049 12.4607
321 0.332422  -0.00152636  0.808361 1.00383  0.49368 0.528035 1.16067 -1.42887 12.4457
-321 1.10674  0.0751106  0.0945766 1.21786  0.49368 0.597685 1.17338 -1.6815 12.3108
311 -0.174986  0.166303  0.536336 0.770421  0.49761 0.355396 1.22051 -1.50552 12.3877
-211 0.283217  -0.23229  -0.517669 0.649332  0.13957 0.560394 1.04424 -1.95746 12.4397
321 0.640041  -0.506621  -0.898261 1.31031  0.49368 0.550214 1.05639 -1.88267 12.3839
-311 -0.703216  -0.00509912  0.0689592 0.86424  0.49761 0.256756 1.16001 -1.68107 12.3108
-2212 -0.0420173  -0.274397  -1.10449 1.47557  0.93827 0.409352 1.10584 -1.9196 12.4104
-211 0.0815868  -0.46273  0.151304 0.512979  0.13957 0.450669 0.974899 -1.63596 12.3194
111 -0.247681  -0.108952  0.61068 0.681444  0.13498 0.256202 1.09008 -1.29837 12.5576
111 0.556759  0.170326  -0.806856 1.00411  0.13498 0.601638 1.21741 -1.96325 12.4444
321 0.559093  -0.0782559  -1.37165 1.56328  0.49368 0.564928 1.14059 -2.05776 12.5242
311 0.405224  0.153084  0.334692 0.739781  0.49761 0.539023 1.20696 -1.59676 12.3341
321 0.263563  1.0003  0.707728 1.34709  0.49368 0.463198 1.33338 -1.57503 12.3448
-311 1.60404  -0.787997  -1.79279 2.57984  0.49761 0.588439 1.07736 -1.88756 12.3873
-211 1.27528  -0.864081  -2.44687 2.89476  0.13957 0.580513 1.05095 -2.00901 12.4822
-321 -0.189252  0.291649  1.08596 1.24254  0.49368 0.35598 1.25648 -1.34199 12.5189
111 -1.24952  -1.05594  2.28894 2.8167  0.13498 0.267625 1.03425 -1.42172 12.4515
211 0.147557  0.145186  0.185819 0.311224  0.13957 0.534446 1.27592 -1.55 12.3589
-211 -0.314391  -0.738869  1.54296 1.74499  0.13957 0.34171 0.982293 -1.32331 12.5353
111 0.0180102  1.01038  0.120091 1.02656  0.13498 0.421311 1.35673 -1.67362 12.3116
111 -0.113049  0.0693222  -0.244828 0.309429  0.13498 0.299939 1.23347 -1.95217 12.4355
-211 0.320521  -0.686978  -1.31464 1.52395  0.13957 0.499876 0.985318 -2.0334 12.503
211 0.837519  0.954646  -1.21607 1.76383  0.13957 0.547177 1.30862 -1.88468 12.3853
111 0.161698  -0.275677  -0.300356 0.458887  0.13498 0.509792 1.00439 -1.86769 12.3739
111 -0.563126  0.979108  -0.330161 1.18448  0.13498 0.320144 1.33102 -1.75414 12.3183
-311 1.42815  -0.693793  0.802795 1.84744  0.49761 0.587188 1.0789 -1.60166 12.332
111 0.055999  -0.373519  0.0573735 0.405171  0.13498 0.445375 0.97742 -1.66864 12.3122
111 -0.111168  0.575619  -0.0289307 0.602289  0.13498 0.381363 1.34998 -1.70636 12.3104
-211 0.771776  -0.762722  0.624468 1.25969  0.13957 0.557026 1.02361 -1.58424 12.3401
-311 -0.598201  -0.254989  -1.24499 1.49013  0.49761 0.273672 1.09973 -1.99688 12.472
-211 -0.683317  -0.352691  -1.42652 1.62658  0.13957 0.245303 1.07213 -2.05703 12.5236
-321 -1.07944  0.422204  0.248713 1.28414  0.49368 0.248759 1.22731 -1.65791 12.314
211 0.574512  0.325731  0.731714 0.995515  0.13957 0.585767 1.25639 -1.48297 12.4039
-321 0.600151  -0.112796  -1.24018 1.46788  0.49368 0.568633 1.13283 -2.0085 12.4817
321 -0.936556  0.0436223  -0.108967 1.06519  0.49368 0.24342 1.1693 -1.71716 12.3112
211 -0.264667  -0.695659  -0.559413 0.941495  0.13957 0.348863 0.979913 -1.84263 12.3582
311 -0.0749638  -0.940127  -0.140344 1.07553  0.49761 0.403954 0.987212 -1.72284 12.3119
211 0.0930772  0.51577  0.0791394 0.548111  0.13957 0.451688 1.34882 -1.66807 12.3123
111 -0.711001  0.250279  -1.24268 1.45967  0.13498 0.234615 1.22567 -2.01708 12.489
-211 0.0892286  0.663458  0.340452 0.763888  0.13957 0.443573 1.35262 -1.59863 12.3333
2112 0.366988  0.15718  0.172594 1.03536  0.93957 0.488759 1.19156 -1.66351 12.313
-211 -0.67178  0.190308  -0.337249 0.787859  0.13957 0.231659 1.21392 -1.79033 12.3312
-2112 0.171342  -0.0305358  -0.324853 1.00926  0.93957 0.453207 1.15487 -1.76395 12.3213
211 -0.000858562  0.245612  0.141865 0.316119  0.13957 0.417226 1.33273 -1.59778 12.3337
-321 -0.720916  1.45746  -2.61391 3.11772  0.49368 0.334114 1.33041 -2.00039 12.4749
111 0.364708  0.474339  0.360514 0.711477  0.13498 0.535151 1.31377 -1.58089 12.3418
211 0.089647  -0.31209  0.182005 0.397545  0.13957 0.467875 0.98694 -1.59525 12.3348
2112 0.342216  0.376232  0.743049 1.30137  0.93957 0.481029 1.23066 -1.55963 12.3532
211 -0.470101  0.193901  -0.606048 0.803347  0.13957 0.241918 1.23373 -1.92364 12.4135
-2212 0.427886  -0.270133  0.162999 1.07841  0.93827 0.497027 1.11118 -1.6667 12.3125
-311 -0.314974  -1.36133  0.0163447 1.48334  0.49761 0.375924 0.980077 -1.69469 12.3102
211 -4.05222  -0.536799  7.1241 8.21468  0.13957 0.222328 1.13528 -1.35317 12.5092
311 -1.01636  -0.565306  0.827989 1.51187  0.49761 0.259287 1.073 -1.56771 12.3487
-311 0.155648  -1.75966  -3.09691 3.59988  0.49761 0.43456 0.971987 -2.02983 12.4999
311 -0.0429041  -0.0866852  0.259485 0.569476  0.49761 0.401125 1.12743 -1.59586 12.3345
211 1.50552  -1.05426  -1.91168 2.65557  0.13957 0.578992 1.04832 -1.90151 12.3972
111 0.0256157  -0.468227  -0.496764 0.696338  0.13498 0.428184 0.97184 -1.89774 12.3945
2112 -0.480551  0.0206089  1.39031 1.74559  0.93957 0.327992 1.16503 -1.43696 12.4392
-2212 0.358041  -0.397066  -2.37308 2.60724  0.93827 0.483246 1.08863 -2.13047 12.5893
211 0.553446  -0.324494  -0.894619 1.10969  0.13957 0.584155 1.06366 -1.96573 12.4464
