0  17
0.0085953  383.143
0.0113326  183.808
0.014473  252.837
0.0180755  212.507
0.022208  79.0695
0.026949  108.958
0.032388  145.091
0.038628  44.2538
0.045786  41.3192
0.0539975  60.3552
0.0634185  57.0095
0.074226  32.2425
0.086624  38.5572
0.100849  32.697
0.117165  28.3549
0.13588  18.5639
0.157355  19.8638
0.181995  12.0016
0.21026  3.47002
0.24268  0.747368
0.27987  0.471746
0.32254  0.134066
0.371495  0.00347352
